grupo_1,codigo,descricao,custo_unitario,unidade,tipo
Pavimento Intertravado,104435,"EXECUÇÃO DE PAVIMENTO EM PISO INTERTRAVADO, COM BLOCO PODOTÁTIL (ALERTA OU DIRECIONAL) RETANGULAR DE 20 X 10 CM, ESPESSURA 6 CM. AF_10/2022",0.00,M2,COMPOSIÇÃO
Pavimento Intertravado,104433,"EXECUÇÃO DE PAVIMENTO EM PISO INTERTRAVADO, COM BLOCO RAQUETE 22 X 13,5 CM, ESPESSURA 6 CM. AF_10/2022",86.96,M2,COMPOSIÇÃO
Pavimento Intertravado,93680,"EXECUÇÃO DE PAVIMENTO EM PISO INTERTRAVADO, COM BLOCO RETANGULAR COLORIDO DE 20 X 10 CM, ESPESSURA 6 CM. AF_10/2022",84.61,M2,COMPOSIÇÃO
Pavimento Intertravado,93681,"EXECUÇÃO DE PAVIMENTO EM PISO INTERTRAVADO, COM BLOCO RETANGULAR COLORIDO DE 20 X 10 CM, ESPESSURA 8 CM. AF_10/2022",100.64,M2,COMPOSIÇÃO
Pavimento Intertravado,92397,"EXECUÇÃO DE PAVIMENTO EM PISO INTERTRAVADO, COM BLOCO RETANGULAR COR NATURAL DE 20 X 10 CM, ESPESSURA 6 CM. AF_10/2022",70.82,M2,COMPOSIÇÃO
Pavimento Intertravado,92398,"EXECUÇÃO DE PAVIMENTO EM PISO INTERTRAVADO, COM BLOCO RETANGULAR COR NATURAL DE 20 X 10 CM, ESPESSURA 8 CM. AF_10/2022",81.34,M2,COMPOSIÇÃO
Pavimento Intertravado,92400,"EXECUÇÃO DE PAVIMENTO EM PISO INTERTRAVADO, COM BLOCO RETANGULAR DE 20 X 10 CM, ESPESSURA 10 CM. AF_10/2022",94.60,M2,COMPOSIÇÃO
Pavimento Intertravado,92395,"EXECUÇÃO DE PAVIMENTO EM PISO INTERTRAVADO, COM BLOCO SEXTAVADO DE 25 X 25 CM, ESPESSURA 10 CM. AF_10/2022",114.31,M2,COMPOSIÇÃO
Pavimento Intertravado,92393,"EXECUÇÃO DE PAVIMENTO EM PISO INTERTRAVADO, COM BLOCO SEXTAVADO DE 25 X 25 CM, ESPESSURA 6 CM. AF_10/2022",73.88,M2,COMPOSIÇÃO
Pavimento Intertravado,92394,"EXECUÇÃO DE PAVIMENTO EM PISO INTERTRAVADO, COM BLOCO SEXTAVADO DE 25 X 25 CM, ESPESSURA 8 CM. AF_10/2022",88.10,M2,COMPOSIÇÃO
Pavimento Rígido de Concreto,97115,APLICAÇÃO DE GRAXA EM BARRAS DE TRANSFERÊNCIA PARA EXECUÇÃO DE PAVIMENTO DE CONCRETO. AF_04/2022,60.41,KG,COMPOSIÇÃO
Pavimento Rígido de Concreto,97113,APLICAÇÃO DE LONA PLÁSTICA PARA EXECUÇÃO DE PAVIMENTOS DE CONCRETO. AF_04/2022,2.03,M2,COMPOSIÇÃO
Pavimento Rígido de Concreto,97120,"BARRAS DE LIGAÇÃO, AÇO CA-50 DE 10 MM, PARA EXECUÇÃO DE PAVIMENTO DE CONCRETO - FORNECIMENTO E INSTALAÇÃO. AF_04/2022",9.23,KG,COMPOSIÇÃO
Pavimento Rígido de Concreto,97116,"BARRAS DE TRANSFERÊNCIA, AÇO CA-25 DE 16,0 MM, PARA EXECUÇÃO DE PAVIMENTO DE CONCRETO - FORNECIMENTO E INSTALAÇÃO. AF_04/2022",22.06,KG,COMPOSIÇÃO
Pavimento Rígido de Concreto,97117,"BARRAS DE TRANSFERÊNCIA, AÇO CA-25 DE 20,0 MM, PARA EXECUÇÃO DE PAVIMENTO DE CONCRETO - FORNECIMENTO E INSTALAÇÃO. AF_04/2022",19.13,KG,COMPOSIÇÃO
Pavimento Rígido de Concreto,97118,"BARRAS DE TRANSFERÊNCIA, AÇO CA-25 DE 25,0 MM, PARA EXECUÇÃO DE PAVIMENTO DE CONCRETO - FORNECIMENTO E INSTALAÇÃO. AF_04/2022",15.80,KG,COMPOSIÇÃO
Pavimento Rígido de Concreto,97119,"BARRAS DE TRANSFERÊNCIA, AÇO CA-25 DE 32,0 MM, PARA EXECUÇÃO DE PAVIMENTO DE CONCRETO - FORNECIMENTO E INSTALAÇÃO. AF_04/2022",14.18,KG,COMPOSIÇÃO
Pavimento Rígido de Concreto,97114,EXECUÇÃO DE JUNTAS DE CONTRAÇÃO PARA PAVIMENTOS DE CONCRETO. AF_04/2022,0.39,M,COMPOSIÇÃO
Pavimento Rígido de Concreto,97111,"EXECUÇÃO DE PAVIMENTO DE CONCRETO ARMADO (PCA), FCK = 30 MPA, ESPESSURA DE 15,0 CM. AF_04/2022",203.00,M2,COMPOSIÇÃO
Pavimento Rígido de Concreto,97112,"EXECUÇÃO DE PAVIMENTO DE CONCRETO ARMADO (PCA), FCK = 30 MPA, ESPESSURA DE 17,5 CM. AF_04/2022",210.35,M2,COMPOSIÇÃO
Pavimento Rígido de Concreto,103904,"EXECUÇÃO DE PAVIMENTO DE CONCRETO SIMPLES (PCS), FCK = 35 MPA, ESPESSURA DE 15,0 CM. AF_04/2022",125.34,M2,COMPOSIÇÃO
Pavimento Rígido de Concreto,103905,"EXECUÇÃO DE PAVIMENTO DE CONCRETO SIMPLES (PCS), FCK = 35 MPA, ESPESSURA DE 16,0 CM. AF_04/2022",132.29,M2,COMPOSIÇÃO
Pavimento Rígido de Concreto,103907,"EXECUÇÃO DE PAVIMENTO DE CONCRETO SIMPLES (PCS), FCK = 35 MPA, ESPESSURA DE 17,5 CM. AF_04/2022",139.62,M2,COMPOSIÇÃO
Pavimento Rígido de Concreto,103911,"EXECUÇÃO DE PAVIMENTO DE CONCRETO SIMPLES (PCS), FCK = 35 MPA, ESPESSURA DE 25,0 CM. AF_04/2022",203.53,M2,COMPOSIÇÃO
Pavimento Rígido de Concreto,97104,"EXECUÇÃO DE PAVIMENTO DE CONCRETO SIMPLES (PCS), FCK = 40 MPA, ESPESSURA DE 15,0 CM. AF_04/2022",128.91,M2,COMPOSIÇÃO
Pavimento Rígido de Concreto,103906,"EXECUÇÃO DE PAVIMENTO DE CONCRETO SIMPLES (PCS), FCK = 40 MPA, ESPESSURA DE 16,0 CM. AF_04/2022",161.97,M2,COMPOSIÇÃO
Pavimento Rígido de Concreto,97105,"EXECUÇÃO DE PAVIMENTO DE CONCRETO SIMPLES (PCS), FCK = 40 MPA, ESPESSURA DE 17,5 CM. AF_04/2022",145.73,M2,COMPOSIÇÃO
Pavimento Rígido de Concreto,97106,"EXECUÇÃO DE PAVIMENTO DE CONCRETO SIMPLES (PCS), FCK = 40 MPA, ESPESSURA DE 20,0 CM. AF_04/2022",161.64,M2,COMPOSIÇÃO
Pavimento Rígido de Concreto,97107,"EXECUÇÃO DE PAVIMENTO DE CONCRETO SIMPLES (PCS), FCK = 40 MPA, ESPESSURA DE 22,5 CM. AF_04/2022",184.10,M2,COMPOSIÇÃO
Pavimento Rígido de Concreto,97108,"EXECUÇÃO DE PAVIMENTO DE CONCRETO SIMPLES (PCS), FCK = 40 MPA, ESPESSURA DE 25,0 CM. AF_04/2022",209.49,M2,COMPOSIÇÃO
Pavimento Rígido de Concreto,97109,"EXECUÇÃO DE PAVIMENTO DE CONCRETO SIMPLES (PCS), FCK = 40 MPA, ESPESSURA DE 27,5 CM. AF_04/2022",231.31,M2,COMPOSIÇÃO
Pavimento Rígido de Concreto,103913,"EXECUÇÃO DE PISO INDUSTRIAL DE CONCRETO ARMADO, FCK = 20 MPA, ESPESSURA DE 12,0 CM. AF_04/2022",117.28,M2,COMPOSIÇÃO
Pavimento Rígido de Concreto,103914,"EXECUÇÃO DE PISO INDUSTRIAL DE CONCRETO ARMADO, FCK = 20 MPA, ESPESSURA DE 14,0 CM. AF_04/2022",136.53,M2,COMPOSIÇÃO
Pavimento Rígido de Concreto,103915,"EXECUÇÃO DE PISO INDUSTRIAL DE CONCRETO ARMADO, FCK = 20 MPA, ESPESSURA DE 15,0 CM. AF_04/2022",148.62,M2,COMPOSIÇÃO
Pavimento Rígido de Concreto,103916,"EXECUÇÃO DE PISO INDUSTRIAL DE CONCRETO ARMADO, FCK = 20 MPA, ESPESSURA DE 18,0 CM. AF_04/2022",170.68,M2,COMPOSIÇÃO
Pavimento Rígido de Concreto,103917,"EXECUÇÃO DE PISO INDUSTRIAL DE CONCRETO ARMADO, FCK = 20 MPA, ESPESSURA DE 20,0 CM. AF_04/2022",195.61,M2,COMPOSIÇÃO
Pavimento Rígido de Concreto,103918,"EXECUÇÃO DE PISO INDUSTRIAL DE CONCRETO ARMADO, FCK = 20 MPA, ESPESSURA DE 22,0 CM. AF_04/2022",207.19,M2,COMPOSIÇÃO
Pavimento Rígido de Concreto,103919,"EXECUÇÃO DE PISO INDUSTRIAL REFORÇADO COM FIBRAS, FCK = 30 MPA, ESPESSURA DE 12,0 CM. AF_04/2022",0.00,M2,COMPOSIÇÃO
Pavimento Rígido de Concreto,103920,"EXECUÇÃO DE PISO INDUSTRIAL REFORÇADO COM FIBRAS, FCK = 30 MPA, ESPESSURA DE 14,0 CM. AF_04/2022",0.00,M2,COMPOSIÇÃO
Pavimento Rígido de Concreto,103921,"EXECUÇÃO DE PISO INDUSTRIAL REFORÇADO COM FIBRAS, FCK = 30 MPA, ESPESSURA DE 16,0 CM. AF_04/2022",0.00,M2,COMPOSIÇÃO
Pavimento Rígido de Concreto,103922,"EXECUÇÃO DE PISO INDUSTRIAL REFORÇADO COM FIBRAS, FCK = 30 MPA, ESPESSURA DE 18,0 CM. AF_04/2022",0.00,M2,COMPOSIÇÃO
Pavimento Rígido de Concreto,103923,"EXECUÇÃO DE PISO INDUSTRIAL REFORÇADO COM FIBRAS, FCK = 30 MPA, ESPESSURA DE 20,0 CM. AF_04/2022",0.00,M2,COMPOSIÇÃO
Pavimento Rígido de Concreto,103908,"EXECUÇÃO PAVIMENTO DE CONCRETO SIMPLES (PCS), FCK = 35 MPA, ESPESSURA DE 20,0 CM. AF_04/2022",156.88,M2,COMPOSIÇÃO
Pavimento Rígido de Concreto,103909,"EXECUÇÃO PAVIMENTO DE CONCRETO SIMPLES (PCS), FCK = 35 MPA, ESPESSURA DE 22,5 CM. AF_04/2022",178.74,M2,COMPOSIÇÃO
Pavimento Rígido de Concreto,103912,"EXECUÇÃO PAVIMENTO DE CONCRETO SIMPLES (PCS), FCK = 35 MPA, ESPESSURA DE 27,5 CM. AF_04/2022",224.76,M2,COMPOSIÇÃO
Peitoris e Chapins,101979,"CHAPIM (RUFO CAPA) EM AÇO GALVANIZADO, CORTE 33. AF_11/2020",40.55,M,COMPOSIÇÃO
Peitoris e Chapins,101970,"CHAPIM SOBRE MUROS LINEARES, EM CONCRETO PRÉ-MOLDADO, COMPRIMENTO DE ATÉ 6 M, ASSENTADO COM ARGAMASSA 1:6 COM ADITIVO. AF_11/2020",0.00,M,COMPOSIÇÃO
Peitoris e Chapins,101972,"CHAPIM SOBRE MUROS LINEARES, EM CONCRETO PRÉ-MOLDADO, COMPRIMENTO MAIOR QUE 6 M, ASSENTADO COM ARGAMASSA 1:6 COM ADITIVO. AF_11/2020",0.00,M,COMPOSIÇÃO
Peitoris e Chapins,101966,"CHAPIM SOBRE MUROS LINEARES, EM GRANITO OU MÁRMORE, L = 25 CM, ASSENTADO COM ARGAMASSA 1:6 COM ADITIVO. AF_11/2020",160.88,M,COMPOSIÇÃO
Peitoris e Chapins,101976,"CHAPIM SOBRE MUROS NÃO LINEARES, EM CONCRETO PRÉ-MOLDADO, COMPRIMENTO DE ATÉ 6 M, ASSENTADO COM ARGAMASSA 1:6 COM ADITIVO. AF_11/2020",0.00,M,COMPOSIÇÃO
Peitoris e Chapins,101978,"CHAPIM SOBRE MUROS NÃO LINEARES, EM CONCRETO PRÉ-MOLDADO, COMPRIMENTO MAIOR QUE 6 M, ASSENTADO COM ARGAMASSA 1:6 COM ADITIVO. AF_11/2020",0.00,M,COMPOSIÇÃO
Peitoris e Chapins,101967,"PEITORIL LINEAR EM CONCRETO PRÉ-MOLDADO, COMPRIMENTO DE ATÉ 2 M, ASSENTADO COM ARGAMASSA 1:6 COM ADITIVO. AF_11/2020",0.00,M,COMPOSIÇÃO
Peitoris e Chapins,101968,"PEITORIL LINEAR EM CONCRETO PRÉ-MOLDADO, COMPRIMENTO MAIOR QUE 2 M, ASSENTADO COM ARGAMASSA 1:6 COM ADITIVO. AF_11/2020",0.00,M,COMPOSIÇÃO
Peitoris e Chapins,101965,"PEITORIL LINEAR EM GRANITO OU MÁRMORE, L = 15CM, ASSENTADO COM ARGAMASSA 1:6 COM ADITIVO. AF_11/2020",129.90,M,COMPOSIÇÃO
Pele de Vidro em Fachadas,104100,"FACHADA CORTINA EM VIDRO NO SISTEMA STICK, CONSIDERANDO MODULAÇÃO DE 1,25 X 3,20 M, COM ABERTURA, ACABAMENTO ANODIZADO OU PINTADO - FORNECIMENTO E INSTALAÇÃO. AF_06/2022",0.00,M2,COMPOSIÇÃO
Pele de Vidro em Fachadas,104099,"FACHADA CORTINA EM VIDRO NO SISTEMA STICK, CONSIDERANDO MODULAÇÃO DE 1,25 X 3,20 M, SEM ABERTURA, ACABAMENTO ANODIZADO OU PINTADO - FORNECIMENTO E INSTALAÇÃO. AF_06/2022",0.00,M2,COMPOSIÇÃO
Pele de Vidro em Fachadas,104102,"FACHADA CORTINA EM VIDRO NO SISTEMA UNITIZADO, CONSIDERANDO MODULAÇÃO DE 1,25 X 3,20 M, COM ABERTURA, ACABAMENTO ANODIZADO OU PINTADO - FORNECIMENTO E INSTALAÇÃO. AF_06/2022",0.00,M2,COMPOSIÇÃO
Pele de Vidro em Fachadas,104101,"FACHADA CORTINA EM VIDRO NO SISTEMA UNITIZADO, CONSIDERANDO MODULAÇÃO DE 1,25 X 3,20 M, SEM ABERTURA, ACABAMENTO ANODIZADO OU PINTADO - FORNECIMENTO E INSTALAÇÃO. AF_06/2022",0.00,M2,COMPOSIÇÃO
Pele de Vidro em Fachadas,104103,"FACHADA EM VIDRO NO SISTEMA SPIDER GLASS, CONSIDERANDO MÓDULOS DE 2,00 X 2,50 M, FIXADO EM ESTRUTURA METÁLICA FORNECIMENTO E INSTALAÇÃO. AF_06/2022",0.00,M2,COMPOSIÇÃO
Peneiramento e Ensacamento de Areia em Obra,92123,ENSACAMENTO DE AREIA. AF_11/2015,62.67,M3,COMPOSIÇÃO
Peneiramento e Ensacamento de Areia em Obra,92121,PENEIRAMENTO DE AREIA COM PENEIRA ELÉTRICA. AF_11/2015,31.42,M3,COMPOSIÇÃO
Peneiramento e Ensacamento de Areia em Obra,92122,PENEIRAMENTO DE AREIA COM PENEIRA MANUAL. AF_11/2015,52.58,M3,COMPOSIÇÃO
Perfuração Horizontal Direcional - HDD,103615,"PERFURAÇÃO HORIZONTAL DIRECIONAL E INSTALAÇÃO DE TUBULAÇÃO PEAD 110 MM, EM SOLO DE 1ª CATEGORIA. AF_01/2022",0.00,M,COMPOSIÇÃO
Perfuração Horizontal Direcional - HDD,103637,"PERFURAÇÃO HORIZONTAL DIRECIONAL E INSTALAÇÃO DE TUBULAÇÃO PEAD 110 MM, EM SOLO DE 2ª CATEGORIA. AF_01/2022",0.00,M,COMPOSIÇÃO
Perfuração Horizontal Direcional - HDD,103593,"PERFURAÇÃO HORIZONTAL DIRECIONAL E INSTALAÇÃO DE TUBULAÇÃO PEAD 110 MM, EM SOLO MOLE. AF_01/2022",0.00,M,COMPOSIÇÃO
Perfuração Horizontal Direcional - HDD,103616,"PERFURAÇÃO HORIZONTAL DIRECIONAL E INSTALAÇÃO DE TUBULAÇÃO PEAD 160 MM, EM SOLO DE 1ª CATEGORIA. AF_01/2022",0.00,M,COMPOSIÇÃO
Perfuração Horizontal Direcional - HDD,103638,"PERFURAÇÃO HORIZONTAL DIRECIONAL E INSTALAÇÃO DE TUBULAÇÃO PEAD 160 MM, EM SOLO DE 2ª CATEGORIA. AF_01/2022",0.00,M,COMPOSIÇÃO
Perfuração Horizontal Direcional - HDD,103594,"PERFURAÇÃO HORIZONTAL DIRECIONAL E INSTALAÇÃO DE TUBULAÇÃO PEAD 160 MM, EM SOLO MOLE. AF_01/2022",0.00,M,COMPOSIÇÃO
Perfuração Horizontal Direcional - HDD,103617,"PERFURAÇÃO HORIZONTAL DIRECIONAL E INSTALAÇÃO DE TUBULAÇÃO PEAD 180 MM, EM SOLO DE 1ª CATEGORIA. AF_01/2022",0.00,M,COMPOSIÇÃO
Perfuração Horizontal Direcional - HDD,103639,"PERFURAÇÃO HORIZONTAL DIRECIONAL E INSTALAÇÃO DE TUBULAÇÃO PEAD 180 MM, EM SOLO DE 2ª CATEGORIA. AF_01/2022",0.00,M,COMPOSIÇÃO
Perfuração Horizontal Direcional - HDD,103595,"PERFURAÇÃO HORIZONTAL DIRECIONAL E INSTALAÇÃO DE TUBULAÇÃO PEAD 180 MM, EM SOLO MOLE. AF_01/2022",0.00,M,COMPOSIÇÃO
Perfuração Horizontal Direcional - HDD,103609,"PERFURAÇÃO HORIZONTAL DIRECIONAL E INSTALAÇÃO DE TUBULAÇÃO PEAD 20 MM, EM SOLO DE 1ª CATEGORIA. AF_01/2022",0.00,M,COMPOSIÇÃO
Perfuração Horizontal Direcional - HDD,103631,"PERFURAÇÃO HORIZONTAL DIRECIONAL E INSTALAÇÃO DE TUBULAÇÃO PEAD 20 MM, EM SOLO DE 2ª CATEGORIA. AF_01/2022",0.00,M,COMPOSIÇÃO
Perfuração Horizontal Direcional - HDD,103587,"PERFURAÇÃO HORIZONTAL DIRECIONAL E INSTALAÇÃO DE TUBULAÇÃO PEAD 20 MM, EM SOLO MOLE. AF_01/2022",0.00,M,COMPOSIÇÃO
Perfuração Horizontal Direcional - HDD,103618,"PERFURAÇÃO HORIZONTAL DIRECIONAL E INSTALAÇÃO DE TUBULAÇÃO PEAD 200 MM, EM SOLO DE 1ª CATEGORIA. AF_01/2022",0.00,M,COMPOSIÇÃO
Perfuração Horizontal Direcional - HDD,103640,"PERFURAÇÃO HORIZONTAL DIRECIONAL E INSTALAÇÃO DE TUBULAÇÃO PEAD 200 MM, EM SOLO DE 2ª CATEGORIA. AF_01/2022",0.00,M,COMPOSIÇÃO
Perfuração Horizontal Direcional - HDD,103596,"PERFURAÇÃO HORIZONTAL DIRECIONAL E INSTALAÇÃO DE TUBULAÇÃO PEAD 200 MM, EM SOLO MOLE. AF_01/2022",0.00,M,COMPOSIÇÃO
Perfuração Horizontal Direcional - HDD,103619,"PERFURAÇÃO HORIZONTAL DIRECIONAL E INSTALAÇÃO DE TUBULAÇÃO PEAD 225 MM, EM SOLO DE 1ª CATEGORIA. AF_01/2022",0.00,M,COMPOSIÇÃO
Perfuração Horizontal Direcional - HDD,103641,"PERFURAÇÃO HORIZONTAL DIRECIONAL E INSTALAÇÃO DE TUBULAÇÃO PEAD 225 MM, EM SOLO DE 2ª CATEGORIA. AF_01/2022",0.00,M,COMPOSIÇÃO
Perfuração Horizontal Direcional - HDD,103597,"PERFURAÇÃO HORIZONTAL DIRECIONAL E INSTALAÇÃO DE TUBULAÇÃO PEAD 225 MM, EM SOLO MOLE. AF_01/2022",0.00,M,COMPOSIÇÃO
Perfuração Horizontal Direcional - HDD,103620,"PERFURAÇÃO HORIZONTAL DIRECIONAL E INSTALAÇÃO DE TUBULAÇÃO PEAD 250 MM, EM SOLO DE 1ª CATEGORIA. AF_01/2022",0.00,M,COMPOSIÇÃO
Perfuração Horizontal Direcional - HDD,103642,"PERFURAÇÃO HORIZONTAL DIRECIONAL E INSTALAÇÃO DE TUBULAÇÃO PEAD 250 MM, EM SOLO DE 2ª CATEGORIA. AF_01/2022",0.00,M,COMPOSIÇÃO
Perfuração Horizontal Direcional - HDD,103598,"PERFURAÇÃO HORIZONTAL DIRECIONAL E INSTALAÇÃO DE TUBULAÇÃO PEAD 250 MM, EM SOLO MOLE. AF_01/2022",0.00,M,COMPOSIÇÃO
Perfuração Horizontal Direcional - HDD,103621,"PERFURAÇÃO HORIZONTAL DIRECIONAL E INSTALAÇÃO DE TUBULAÇÃO PEAD 280 MM, EM SOLO DE 1ª CATEGORIA. AF_01/2022",0.00,M,COMPOSIÇÃO
Perfuração Horizontal Direcional - HDD,103643,"PERFURAÇÃO HORIZONTAL DIRECIONAL E INSTALAÇÃO DE TUBULAÇÃO PEAD 280 MM, EM SOLO DE 2ª CATEGORIA. AF_01/2022",0.00,M,COMPOSIÇÃO
Perfuração Horizontal Direcional - HDD,103599,"PERFURAÇÃO HORIZONTAL DIRECIONAL E INSTALAÇÃO DE TUBULAÇÃO PEAD 280 MM, EM SOLO MOLE. AF_01/2022",0.00,M,COMPOSIÇÃO
Perfuração Horizontal Direcional - HDD,103622,"PERFURAÇÃO HORIZONTAL DIRECIONAL E INSTALAÇÃO DE TUBULAÇÃO PEAD 315 MM, EM SOLO DE 1ª CATEGORIA. AF_01/2022",0.00,M,COMPOSIÇÃO
Perfuração Horizontal Direcional - HDD,103644,"PERFURAÇÃO HORIZONTAL DIRECIONAL E INSTALAÇÃO DE TUBULAÇÃO PEAD 315 MM, EM SOLO DE 2ª CATEGORIA. AF_01/2022",0.00,M,COMPOSIÇÃO
Perfuração Horizontal Direcional - HDD,103600,"PERFURAÇÃO HORIZONTAL DIRECIONAL E INSTALAÇÃO DE TUBULAÇÃO PEAD 315 MM, EM SOLO MOLE. AF_01/2022",0.00,M,COMPOSIÇÃO
Perfuração Horizontal Direcional - HDD,103610,"PERFURAÇÃO HORIZONTAL DIRECIONAL E INSTALAÇÃO DE TUBULAÇÃO PEAD 32 MM, EM SOLO DE 1ª CATEGORIA. AF_01/2022",0.00,M,COMPOSIÇÃO
Perfuração Horizontal Direcional - HDD,103632,"PERFURAÇÃO HORIZONTAL DIRECIONAL E INSTALAÇÃO DE TUBULAÇÃO PEAD 32 MM, EM SOLO DE 2ª CATEGORIA. AF_01/2022",0.00,M,COMPOSIÇÃO
Perfuração Horizontal Direcional - HDD,103588,"PERFURAÇÃO HORIZONTAL DIRECIONAL E INSTALAÇÃO DE TUBULAÇÃO PEAD 32 MM, EM SOLO MOLE. AF_01/2022",0.00,M,COMPOSIÇÃO
Perfuração Horizontal Direcional - HDD,103623,"PERFURAÇÃO HORIZONTAL DIRECIONAL E INSTALAÇÃO DE TUBULAÇÃO PEAD 355 MM, EM SOLO DE 1ª CATEGORIA. AF_01/2022",0.00,M,COMPOSIÇÃO
Perfuração Horizontal Direcional - HDD,103645,"PERFURAÇÃO HORIZONTAL DIRECIONAL E INSTALAÇÃO DE TUBULAÇÃO PEAD 355 MM, EM SOLO DE 2ª CATEGORIA. AF_01/2022",0.00,M,COMPOSIÇÃO
Perfuração Horizontal Direcional - HDD,103601,"PERFURAÇÃO HORIZONTAL DIRECIONAL E INSTALAÇÃO DE TUBULAÇÃO PEAD 355 MM, EM SOLO MOLE. AF_01/2022",0.00,M,COMPOSIÇÃO
Perfuração Horizontal Direcional - HDD,103624,"PERFURAÇÃO HORIZONTAL DIRECIONAL E INSTALAÇÃO DE TUBULAÇÃO PEAD 400 MM, EM SOLO DE 1ª CATEGORIA. AF_01/2022",0.00,M,COMPOSIÇÃO
Perfuração Horizontal Direcional - HDD,103646,"PERFURAÇÃO HORIZONTAL DIRECIONAL E INSTALAÇÃO DE TUBULAÇÃO PEAD 400 MM, EM SOLO DE 2ª CATEGORIA. AF_01/2022",0.00,M,COMPOSIÇÃO
Perfuração Horizontal Direcional - HDD,103602,"PERFURAÇÃO HORIZONTAL DIRECIONAL E INSTALAÇÃO DE TUBULAÇÃO PEAD 400 MM, EM SOLO MOLE. AF_01/2022",0.00,M,COMPOSIÇÃO
Perfuração Horizontal Direcional - HDD,103625,"PERFURAÇÃO HORIZONTAL DIRECIONAL E INSTALAÇÃO DE TUBULAÇÃO PEAD 450 MM, EM SOLO DE 1ª CATEGORIA. AF_01/2022",0.00,M,COMPOSIÇÃO
Perfuração Horizontal Direcional - HDD,103647,"PERFURAÇÃO HORIZONTAL DIRECIONAL E INSTALAÇÃO DE TUBULAÇÃO PEAD 450 MM, EM SOLO DE 2ª CATEGORIA. AF_01/2022",0.00,M,COMPOSIÇÃO
Perfuração Horizontal Direcional - HDD,103603,"PERFURAÇÃO HORIZONTAL DIRECIONAL E INSTALAÇÃO DE TUBULAÇÃO PEAD 450 MM, EM SOLO MOLE. AF_01/2022",0.00,M,COMPOSIÇÃO
Perfuração Horizontal Direcional - HDD,103611,"PERFURAÇÃO HORIZONTAL DIRECIONAL E INSTALAÇÃO DE TUBULAÇÃO PEAD 50 MM, EM SOLO DE 1ª CATEGORIA. AF_01/2022",0.00,M,COMPOSIÇÃO
Perfuração Horizontal Direcional - HDD,103633,"PERFURAÇÃO HORIZONTAL DIRECIONAL E INSTALAÇÃO DE TUBULAÇÃO PEAD 50 MM, EM SOLO DE 2ª CATEGORIA. AF_01/2022",0.00,M,COMPOSIÇÃO
Perfuração Horizontal Direcional - HDD,103589,"PERFURAÇÃO HORIZONTAL DIRECIONAL E INSTALAÇÃO DE TUBULAÇÃO PEAD 50 MM, EM SOLO MOLE. AF_01/2022",0.00,M,COMPOSIÇÃO
Perfuração Horizontal Direcional - HDD,103626,"PERFURAÇÃO HORIZONTAL DIRECIONAL E INSTALAÇÃO DE TUBULAÇÃO PEAD 500 MM, EM SOLO DE 1ª CATEGORIA. AF_01/2022",0.00,M,COMPOSIÇÃO
Perfuração Horizontal Direcional - HDD,103648,"PERFURAÇÃO HORIZONTAL DIRECIONAL E INSTALAÇÃO DE TUBULAÇÃO PEAD 500 MM, EM SOLO DE 2ª CATEGORIA. AF_01/2022",0.00,M,COMPOSIÇÃO
Perfuração Horizontal Direcional - HDD,103604,"PERFURAÇÃO HORIZONTAL DIRECIONAL E INSTALAÇÃO DE TUBULAÇÃO PEAD 500 MM, EM SOLO MOLE. AF_01/2022",0.00,M,COMPOSIÇÃO
Perfuração Horizontal Direcional - HDD,103627,"PERFURAÇÃO HORIZONTAL DIRECIONAL E INSTALAÇÃO DE TUBULAÇÃO PEAD 560 MM, EM SOLO DE 1ª CATEGORIA. AF_01/2022",0.00,M,COMPOSIÇÃO
Perfuração Horizontal Direcional - HDD,103649,"PERFURAÇÃO HORIZONTAL DIRECIONAL E INSTALAÇÃO DE TUBULAÇÃO PEAD 560 MM, EM SOLO DE 2ª CATEGORIA. AF_01/2022",0.00,M,COMPOSIÇÃO
Perfuração Horizontal Direcional - HDD,103605,"PERFURAÇÃO HORIZONTAL DIRECIONAL E INSTALAÇÃO DE TUBULAÇÃO PEAD 560 MM, EM SOLO MOLE. AF_01/2022",0.00,M,COMPOSIÇÃO
Perfuração Horizontal Direcional - HDD,103612,"PERFURAÇÃO HORIZONTAL DIRECIONAL E INSTALAÇÃO DE TUBULAÇÃO PEAD 63 MM, EM SOLO DE 1ª CATEGORIA. AF_01/2022",0.00,M,COMPOSIÇÃO
Perfuração Horizontal Direcional - HDD,103634,"PERFURAÇÃO HORIZONTAL DIRECIONAL E INSTALAÇÃO DE TUBULAÇÃO PEAD 63 MM, EM SOLO DE 2ª CATEGORIA. AF_01/2022",0.00,M,COMPOSIÇÃO
Perfuração Horizontal Direcional - HDD,103590,"PERFURAÇÃO HORIZONTAL DIRECIONAL E INSTALAÇÃO DE TUBULAÇÃO PEAD 63 MM, EM SOLO MOLE. AF_01/2022",0.00,M,COMPOSIÇÃO
Perfuração Horizontal Direcional - HDD,103628,"PERFURAÇÃO HORIZONTAL DIRECIONAL E INSTALAÇÃO DE TUBULAÇÃO PEAD 630 MM, EM SOLO DE 1ª CATEGORIA. AF_01/2022",0.00,M,COMPOSIÇÃO
